Index,Value
1293,9
1294,6
1295,1
1296,6
1297,2
1298,2
1299,5
1300,3
1301,4
1302,5
1303,2
1304,5
1305,2
1306,14
1307,22
1308,7
1309,4
1310,7
1311,1
1312,8
1313,5
1314,22
1315,5
1316,7
1317,4
1318,3
1319,2
1320,4
1321,5
1322,1
1323,3
1324,2
1325,0
1326,1
1327,2
1328,17
1329,12
1330,25
1331,7
1332,6
1333,4
1334,5
1335,2
1336,5
1337,12
1338,3
1339,6
1340,7
1341,2
1342,4
1343,9
1344,4
1345,10
1346,7
1347,1
1348,3
1349,75
1350,23
1351,56
1352,198
1353,30
1354,128
1355,34
1356,50
1357,2
1358,9
1359,4
1360,2
1361,4
1362,3
1363,6
1364,4
1365,3
1366,5
1367,1
1368,4
1369,13
1370,2
1371,18
1372,0
1373,0
1374,13
1375,3
1376,2
1377,0
1378,27
1379,1
1380,6
1381,15
1382,6
1383,3
1384,3
1385,6
1386,5
1387,2
1388,1
1389,0
1390,3
1391,4
1392,3
1393,9
1394,7
1395,10
1396,8
1397,8
1398,6
1399,5
1400,4
1401,3
1402,14
1403,6
1404,4
1405,4
1406,6
1407,9
1408,3
1409,48
1410,8
1411,9
1412,0
1413,22
1414,55
1415,12
1416,17
1417,4
1418,19
1419,2
1420,9
1421,13
1422,4
1423,3
1424,14
1425,10
1426,17
1427,4
1428,76
1429,1
1430,5
1431,1
1432,0
1433,4
1434,0
1435,20
1436,10
1437,25
1438,32
1439,77
1440,42
1441,91
1442,33
1443,15
1444,170
1445,63
1446,597
1447,135
1448,66
1449,16
1450,27
1451,7
1452,13
1453,5
1454,17
1455,9
1456,4
1457,11
1458,2
1459,19
1460,7
1461,4
1462,9
1463,2
1464,3
1465,27
1466,215
1467,10
1468,414
1469,16
1470,29
1471,237
1472,72
1473,6
1474,6
1475,16
1476,193
1477,3
1478,9
1479,6
1480,3
1481,18
1482,20
1483,4
1484,2
1485,7
1486,2
1487,6
1488,0
1489,5
1490,7
1491,82
1492,4
1493,4
1494,245
1495,11
1496,1
1497,5
1498,7
1499,6
1500,2
1501,4
1502,3
1503,2
1504,128
1505,96
1506,82
1507,10
1508,2
1509,598
1510,72
1511,112
1512,64
1513,32
1514,140
1515,20
1516,89
1517,190
1518,147
1519,1056
1520,3
1521,0
1522,9
1523,4
1524,2
1525,24
1526,14
1527,9
1528,14
1529,6
1530,2
1531,4
1532,2
1533,322
1534,139
1535,3
1536,41
1537,150
1538,5
1539,45
1540,7
1541,5
1542,1
1543,23
1544,45
1545,30
1546,77
1547,196
1548,418
1549,258
1550,177
1551,809
1552,172
1553,175
1554,54
1555,2
1556,135
1557,142
1558,808
1559,249
1560,23
1561,184
1562,3
1563,57
1564,18
1565,95
1566,9
1567,77
1568,15
1569,61
1570,41
1571,8
1572,9
1573,2
1574,10
1575,11
1576,9
1577,7
1578,44
1579,208
1580,48
1581,157
1582,615
1583,178
1584,131
1585,656
1586,651
1587,408
1588,371
1589,95
1590,17
1591,17
1592,7
1593,0
1594,11
1595,11
1596,7
1597,0
1598,6
1599,2
1600,4
1601,3
1602,11
1603,525
1604,364
1605,141
1606,164
1607,48
1608,59
1609,6
1610,272
1611,135
1612,240
1613,221
1614,9
1615,31
1616,12
1617,8
1618,6
1619,9
1620,12
1621,6
1622,3
1623,12
1624,5
1625,29
1626,29
1627,3
1628,183
1629,19
1630,61
1631,5
1632,3
1633,3
1634,3
1635,1
1636,1
1637,194
1638,58
1639,4
1640,7
1641,7
1642,24
1643,5
1644,5
1645,4
1646,8
1647,1
1648,5
1649,247
1650,124
1651,127
1652,340
1653,154
1654,3044
1655,174
1656,57
1657,42
1658,6
1659,13
1660,79
1661,7
1662,4
1663,340
1664,76
1665,90
1666,447
1667,13
1668,112
1669,5
1670,2
1671,72
1672,42
1673,381
1674,196
1675,68
1676,153
1677,9
1678,1
1679,17
1680,6
1681,9
1682,8
1683,5
1684,335
1685,27
1686,8
1687,5
1688,59
1689,9
1690,113
1691,30
1692,42
1693,6
1694,21
1695,17
1696,107
1697,8
1698,190
1699,60
1700,4
1701,3
1702,10
1703,86
1704,1
1705,21
1706,8
1707,10
1708,0
1709,3
1710,2
1711,1
1712,1
1713,2
1714,2
1715,7
1716,8
1717,147
1718,462
1719,20
1720,13
1721,6
1722,11
1723,11
1724,6
1725,6
1726,22
1727,2
1728,16
1729,9
1730,10
1731,68
1732,5
1733,144
1734,19
1735,4
1736,209
1737,36
1738,41
1739,43
1740,10
1741,16
1742,1
1743,10
1744,4
1745,2
1746,5
1747,9
1748,15
1749,22
1750,14
1751,7
1752,2
1753,9
1754,3
1755,23
1756,2
1757,7
1758,37
1759,12
1760,158
1761,0
1762,2
1763,4
1764,6
