       54         0         0         0         0         0         0         0         0         5        89         0         0         1         2         0         0         0         1       261         0     0.045         0    1.0864    0.4399         0   44.5723         0         0      0.00      0.00      0.00     180.00
       55         0         0         0         0         0         0         0         0         6        56         1        27         2         3         0         0         0         1       386         0     0.045         0    1.0864    0.4399         0   44.5723         0         0      0.00      0.00      0.00     180.00
       56         0         0         0         0         0         0         0         0         4        32         1         1         6         5         0         0         0         1       297         0     0.083         0    0.7211    0.0891         0   38.4511         0         0      0.00      0.00      0.00      50.00
       57         0         0         0         0         0         0         0         0         9        39         0         1         5         2         0         0         0         1       375         0     0.052         0    0.8043    0.1186         0   47.6132         0         0      0.00      0.00      0.00      50.83
       58         0         0         0         0         0         0         0         0        16        38         0         3         1         2         0         0         0         1       430         0     0.052         0    0.8043    0.1186         0   47.6132         0         0      0.00      0.00      0.00      50.83
       59         0         0         0         0         0         0         0         0         6        46         5       164         3         2         0         0         0         1       249         0     0.045         0    1.1678    0.5390         0   41.7540         0         0      0.00      0.00      0.00     525.01
       60         0         0         0         0         0         0         0         0        28       141         0         2         8         3         0         0         0         1       260         0     0.045         0    1.1678    0.5390         0   41.7540         0         0      0.00      0.00      0.00     525.01
       61         0         0         0         0         0         0         0         0        52       307         4         4        10         4         0         0         0         1       436         0     0.020         0    0.9641    0.4658         0   58.3281         0         0      0.00      0.00      0.00     711.41
       62         0         0         0         0         0         0         0         0        56       167         8         3        26         8         0         0         0         1       381         0     0.043         0    1.2907    0.5677         0   51.3160         0         0      0.00      0.00      0.00     462.01
       63         0         0         0         0         0         0         0         0         7        50         8         0         3         1         0         0         0         1       310         0     0.043         0    1.2907    0.5677         0   51.3160         0         0      0.00      0.00      0.00     462.01
       64         0         0         0         0         0         0         0         0        18        57         0         6         1         2         0         0         0         1       377         0     0.026         0    1.3218    0.4938         0   58.6469         0         0      0.00      0.00      0.00     571.55
       65         0         0         0         0         0         0         0         0        20        67         2         1         8         2         0         0         0         1       418         0     0.031         0    1.6431    0.8162         0   45.8975         0         0      0.00      0.00      0.00    3076.63
       66         0         0         0         0         0         0         0         0        45        90         1        11         9         5         0         0         0         1       426         0     0.026         0    1.3218    0.4938         0   58.6469         0         0      0.00      0.00      0.00     571.55
       67         0         0         0         0         0         0         0         0       324       501         1        31         8        11         0         0         0         1       827         0     0.031         0    1.6431    0.8162         0   45.8975         0         0      0.00      0.00      0.00    3076.63
       68         0         0         0         0         0         0         0         0        51       233         2        52        16        11         0         0         0         1       468         0     0.010         0    2.3984    0.7413         0   43.3477         0         0      0.00      0.00      0.00    9022.32
       69         0         0         0         0         0         0         0         0      1671       429       107        13         3         7         0         0         0         1        97         0     0.019         0    1.7605    0.9680         0   35.6981         0         0      0.00      0.00      0.00    5797.63
       70         0         0         0         0         0         0         0         0       320      1918         0         0       127        37      2837         0         0         1       394         0     0.010         0    2.3984    0.7413         0   43.3477         0         0      0.00      0.00      0.00    9022.32
       71         0         0         0         0         0         0         0         0        91       874         2        18         9         9         0         0         0         1       415         0     0.019         0    1.7605    0.9680         0   35.6981         0         0      0.00      0.00      0.00    5797.63
       72         0         0         0         0         0         0         0         0         0         1         0      1311         0         0         0         0         0         1         0         0     0.010         0    2.3984    0.7413         0   43.3477         0         0      0.00      0.00      0.00    9022.32
       73         0         0         0         0         0         0         0         0        41       150       229        77         9         8         0         0         0         1       536         0     0.015         0    1.2092    0.8052         0   50.6785         0         0      0.00      0.00      0.00    2218.01
       74         0         0         0         0         0         0         0         0         2        17         2         2         1         2         0         0         0         1       327         0     0.015         0    1.2092    0.8052         0   50.6785         0         0      0.00      0.00      0.00    2218.01
       75         0         0         0         0         0         0         0         0       234       112         0         3         7         4         0         0         0         1       236         0     0.015         0    1.2092    0.8052         0   50.6785         0         0      0.00      0.00      0.00    2218.01
       76         0         0         0         0         0         0         0         0        95        97       843         7        75        21         0         0         0         1       143         0     0.015         0    1.2092    0.8052         0   50.6785         0         0      0.00      0.00      0.00    2218.01
       77         0         0         0         0         0         0         0         0        72        49         3        12         7         4         0         0         0         1       382         0     0.015         0    1.2092    0.8052         0   50.6785         0         0      0.00      0.00      0.00    2218.01
       78         0         0         0         0         0         0         0         0        43       143         4        50        29        12         0         0         0         1       379         0     0.015         0    1.2092    0.8052         0   50.6785         0         0      0.00      0.00      0.00    2218.01
       79         0         0         0         0         0         0         0         0        43       150         2         7        13        11         0         0         0         1       604         0     0.014         0    1.1062    0.6346         0   67.2527         0         0      0.00      0.00      0.00    1140.92
       80         0         0         0         0         0         0         0         0        38       118         1         1        13        17         0         0         0         1       628         0     0.014         0    1.1062    0.6346         0   67.2527         0         0      0.00      0.00      0.00    1140.92
       81         0         0         0         0         0         0         0         0        36        70         0         2         3         0         0         0         0         1       277         0     0.021         0    1.1812    0.6772         0   58.6469         0         0      0.00      0.00      0.00     648.50
       82         0         0         0         0         0         0         0         0         4       152         1         1         0         6         0         0         0         1       221         0     0.021         0    1.1812    0.6772         0   58.6469         0         0      0.00      0.00      0.00     648.50
       83         0         0         0         0         0         0         0         0        57        99         1         3         8         6         0         0         0         1       525         0     0.254         0    0.9712    0.5325         0   45.9517         0         0      0.00      0.00      0.00     353.53
       84         0         0         0         0         0         0         0         0        11        77         0         4         6         2         0         0         0         1       631         0     0.063         0    0.4382    0.1866         0   68.1733         0         0      0.00      0.00      0.00      97.60
       85         0         0         0         0         0         0         0         0         6        54         2         0         4         2         0         0         0         1       483         0     0.063         0    0.4382    0.1866         0   68.1733         0         0      0.00      0.00      0.00      97.60
       86         0         0         0         0         0         0         0         0        62       114        15       114         3         8         0         0         0         1       786         0     0.050         0    1.1757    0.3310         0   52.8588         0         0      0.00      0.00      0.00     429.89
       87         0         0         0         0         0         0         0         0       148       165        14         0         6         3         0         0         0         1       418         0     0.021         0    1.1812    0.6772         0   58.6469         0         0      0.00      0.00      0.00     648.50
       88         0         0         0         0         0         0         0         0        10       100         1         2         3         2         0         0         0         1       257         0     0.021         0    1.1812    0.6772         0   58.6469         0         0      0.00      0.00      0.00     648.50
       89         0         0         0         0         0         0         0         0         9        52         1         0         4        11         0         0         0         1       341         0     0.021         0    1.1812    0.6772         0   58.6469         0         0      0.00      0.00      0.00     648.50
       90         0         0         0         0         0         0         0         0       436       136         1         7         9        17         0         0         0         1       302         0     0.014         0    1.1062    0.6346         0   67.2527         0         0      0.00      0.00      0.00    1140.92
       91         0         0         0         0         0         0         0         0       131       207        14         4         8        37         0         0         0         1       798         0     0.014         0    1.1062    0.6346         0   67.2527         0         0      0.00      0.00      0.00    1140.92
       92         0         0         0         0         0         0         0         0        67       112         3         2        74         5         0         0         0         1       761         0     0.016         0    0.8296    0.7335         0   61.8342         0         0      0.00      0.00      0.00     500.01
       93         0         0         0         0         0         0         0         0       173       166         9        14        40         8         0         0         0         1      1083         0     0.016         0    0.8296    0.7335         0   61.8342         0         0      0.00      0.00      0.00     500.01
       94         0         0         0         0         0         0         0         0         9        48         0         1         2         3         0         0         0         1       374         0     0.010         0    2.3984    0.7413         0   43.3477         0         0      0.00      0.00      0.00    9022.32
       95         0         0         0         0         0         0         0         0        21        39         0         2         3         0         0         0         0         1       302         0     0.010         0    2.3984    0.7413         0   43.3477         0         0      0.00      0.00      0.00    9022.32
       96         0         0         0         0         0         0         0         0       155       296         1        26        15        12         0         0         0         1       327         0     0.010         0    2.3984    0.7413         0   43.3477         0         0      0.00      0.00      0.00    9022.32
       97         0         0         0         0         0         0         0         0        39       166         0        10         2         1         0         0         0         1       303         0     0.026         0    1.3218    0.4938         0   58.6469         0         0      0.00      0.00      0.00     571.55
       98         0         0         0         0         0         0         0         0        72       108         0        10        26         6         0         0         0         1       595         0     0.026         0    1.3218    0.4938         0   58.6469         0         0      0.00      0.00      0.00     571.55
       99         0         0         0         0         0         0         0         0        62       166         1         1        31         4         0         0         0         1       294         0     0.020         0    0.9641    0.4658         0   58.3281         0         0      0.00      0.00      0.00     711.41
      100         0         0         0         0         0         0         0         0        17        84         8        40        11         3         0         0         0         1       724         0     0.020         0    0.9641    0.4658         0   58.3281         0         0      0.00      0.00      0.00     711.41
      101         0         0         0         0         0         0         0         0        46       137         5         2         8         0         0         0         0         1       395         0     0.020         0    0.9641    0.4658         0   58.3281         0         0      0.00      0.00      0.00     711.41
      102         0         0         0         0         0         0         0         0        26       325         3         5         5         4         0         0         0         1       590         0     0.052         0    0.8043    0.1186         0   47.6132         0         0      0.00      0.00      0.00      50.83
      103         0         0         0         0         0         0         0         0         3        36         0         4         1         2         0         0         0         1       403         0     0.243         0    0.6242    0.1650         0   36.4241         0         0      0.00      0.00      0.00     319.11
      104         0         0         0         0         0         0         0         0         0         6         0         0         3         1         0         0         0         1        91         0     0.243         0    0.6242    0.1650         0   36.4241         0         0      0.00      0.00      0.00     319.11
      105         0         0         0         0         0         0         0         0         0         2         0         0         0         0         0         0         0         1         3         0     0.958         0    0.4387    0.7496         0    3.2755         0         0      0.00      0.00      0.00    1045.74
      106         0         0         0         0         0         0         0         0         1        29         2         2         1         2         0         0         0         1       171         0     0.243         0    0.6242    0.1650         0   36.4241         0         0      0.00      0.00      0.00     319.11
      107         0         0         0         0         0         0         0         0        18        53         0         1         4         3         0         0         0         1       259         0     0.243         0    0.6242    0.1650         0   36.4241         0         0      0.00      0.00      0.00     319.11
      108         0         0         0         0         0         0         0         0         1        15         0         4         2         1         0         0         0         1       138         0     0.038         0    0.8580    0.3076         0   60.5592         0         0      0.00      0.00      0.00     531.88
      109         0         0         0         0         0         0         0         0       151         4         0         5         0         0         0         0         0         1       110         0     0.038         0    0.8580    0.3076         0   60.5592         0         0      0.00      0.00      0.00     531.88
      110         0         0         0         0         0         0         0         0       122        91         0         5         2         5         0         0         0         1       119         0     0.038         0    0.8580    0.3076         0   60.5592         0         0      0.00      0.00      0.00     531.88
      111         0         0         0         0         0         0         0         0        27        44         0        11         3         1         0         0         0         1       496         0     0.038         0    0.8580    0.3076         0   60.5592         0         0      0.00      0.00      0.00     531.88
      112         0         0         0         0         0         0         0         0        10        48         0         7         0         2         0         0         0         1       146         0     0.038         0    0.8580    0.3076         0   60.5592         0         0      0.00      0.00      0.00     531.88
      113         0         0         0         0         0         0         0         0        46         7         0         4         2         2         0         0         0         1       162         0     0.038         0    0.8580    0.3076         0   60.5592         0         0      0.00      0.00      0.00     531.88
      114         0         0         0         0         0         0         0         0         4        16         0       146         2         0         0         0         0         1       122         0     0.024         0    1.0848    0.3646         0   71.7149         0         0      0.00      0.00      0.00     173.00
      115         0         0         0         0         0         0         0         0         0         9         0         0         1         1         0         0         0         1        95         0     0.024         0    1.0848    0.3646         0   71.7149         0         0      0.00      0.00      0.00     173.00
      116         0         0         0         0         0         0         0         0         1        13         1         0         0         2         0         0         0         1       200         0     0.024         0    1.0848    0.3646         0   71.7149         0         0      0.00      0.00      0.00     173.00
      117         0         0         0         0         0         0         0         0        10        34         0         3         4         4         0         0         0         1       223         0     0.024         0    1.0848    0.3646         0   71.7149         0         0      0.00      0.00      0.00     173.00
      118         0         0         0         0         0         0         0         0        78        46         1         0         1         3         0         0         0         1       242         0     0.031         0    1.5046    0.6673         0   82.5518         0         0      0.00      0.00      0.00    1032.27
      119         0         0         0         0         0         0         0         0        15        29         0         0        21         3         0         0         0         1       291         0     0.031         0    1.5046    0.6673         0   82.5518         0         0      0.00      0.00      0.00    1032.27
      120         0         0         0         0         0         0         0         0        27        26         0         7         1         1         0         0         0         1       152         0     0.026         0    1.3218    0.4938         0   58.6469         0         0      0.00      0.00      0.00     571.55
      121         0         0         0         0         0         0         0         0        21        13         0        11         4         3         0         0         0         1       142         0     0.031         0    1.5046    0.6673         0   82.5518         0         0      0.00      0.00      0.00    1032.27
      122         0         0         0         0         0         0         0         0        28        79         0         1         2         4         0         0         0         1        89         0     0.031         0    1.5046    0.6673         0   82.5518         0         0      0.00      0.00      0.00    1032.27
      123         0         0         0         0         0         0         0         0         7        79        11         1         4         4         0         0         0         1       285         0     0.059         0    1.3019    0.5268         0   74.4675         0         0      0.00      0.00      0.00     337.42
      124         0         0         0         0         0         0         0         0        13        50         7         0         3         3         0         0         0         1       244         0     0.059         0    1.3019    0.5268         0   74.4675         0         0      0.00      0.00      0.00     337.42
      125         0         0         0         0         0         0         0         0         1        31         3         1         4         1         0         0         0         1       232         0     0.059         0    1.3019    0.5268         0   74.4675         0         0      0.00      0.00      0.00     337.42
      126         0         0         0         0         0         0         0         0         3        43         2         0         4         1         0         0         0         1       144         0     0.059         0    1.3019    0.5268         0   74.4675         0         0      0.00      0.00      0.00     337.42
      127         0         0         0         0         0         0         0         0         6        16         5         1         3         2         0         0         0         1       265         0     0.066         0    0.8191    0.5472         0   67.2224         0         0      0.00      0.00      0.00     971.94
      128         0         0         0         0         0         0         0         0        18        40        10         0         1         7         0         0         0         1       457         0     0.066         0    0.8191    0.5472         0   67.2224         0         0      0.00      0.00      0.00     971.94
      129         0         0         0         0         0         0         0         0        39        88         1         6        41         2         0         0         0         1       316         0     0.066         0    0.8191    0.5472         0   67.2224         0         0      0.00      0.00      0.00     971.94
      130         0         0         0         0         0         0         0         0       176       129         2        37        36        17         0         0         0         1       399         0     0.066         0    0.8191    0.5472         0   67.2224         0         0      0.00      0.00      0.00     971.94
      131         0         0         0         0         0         0         0         0        36       116         0         1         5         6         0         0         0         1       335         0     0.045         0    1.0603    0.6112         0   67.7438         0         0      0.00      0.00      0.00     758.40
      132         0         0         0         0         0         0         0         0        56        87         0         0         0         3         0         0         0         1       303         0     0.045         0    1.0603    0.6112         0   67.7438         0         0      0.00      0.00      0.00     758.40
      133         0         0         0         0         0         0         0         0        34        77         8         3         6         5         0         0         0         1       366         0     0.045         0    1.0603    0.6112         0   67.7438         0         0      0.00      0.00      0.00     758.40
      134         0         0         0         0         0         0         0         0        75        73         1         0         8         6         0         0         0         1       342         0     0.045         0    1.0603    0.6112         0   67.7438         0         0      0.00      0.00      0.00     758.40
      135         0         0         0         0         0         0         0         0        82       107         1        41        11         4         0         0         0         1       350         0     0.000         0    1.2414    0.4842         0   69.8025         0         0      0.00      0.00      0.00     592.30
      136         0         0         0         0         0         0         0         0        10        49         4         0         6         4         0         0         0         1       331         0     0.000         0    1.2414    0.4842         0   69.8025         0         0      0.00      0.00      0.00     592.30
