Index,Value
2602,55
2603,9
2604,13
2605,4
2606,4
2607,6
2608,206
2609,54
2610,3
2611,2
2612,8
2613,11
2614,1
2615,2
2616,4
2617,29
2618,22
2619,24
2620,9
2621,19
2622,80
2623,78
2624,115
2625,41
2626,230
2627,281
2628,111
2629,141
2630,16
2631,38
2632,15
2633,81
2634,173
2635,115
2636,230
2637,91
2638,262
2639,3
2640,4
2641,86
2642,218
2643,14
2644,56
2645,28
2646,154
2647,388
2648,16
2649,11
2650,57
2651,152
2652,38
2653,47
2654,4
2655,9
2656,3
2657,122
2658,3
2659,14
2660,6
2661,18
2662,0
2663,5
2664,0
2665,7
2666,205
2667,220
2668,20
2669,1
2670,5
2671,37
2672,30
2673,3
2674,17
2675,5
2676,7
2677,44
2678,14
2679,9
2680,7
2681,2
2682,1
2683,19
2684,5
2685,24
2686,4
2687,1
2688,1
2689,3
2690,4
2691,1
2692,0
2693,12
2694,40
2695,1
2696,0
2697,4
2698,2
2699,7
2700,5
2701,5
2702,5
2703,11
2704,14
2705,3
2706,0
2707,9
2708,4
2709,10
2710,120
2711,73
2712,3
2713,3
2714,11
2715,12
2716,2
2717,12
2718,5
2719,7
2720,8
2721,25
2722,207
2723,154
2724,129
2725,9
2726,11
2727,5
2728,310
2729,283
2730,16
2731,2
2732,16
2733,19
2734,6
2735,6
2736,2
2737,44
2738,495
2739,60
2740,0
2741,10
2742,2
2743,34
2744,82
2745,2
2746,1
2747,3
2748,0
2749,1
2750,76
2751,35
2752,26
2753,3
2754,13
2755,34
2756,38
2757,34
2758,1
2759,6
2760,13
2761,56
2762,27
2763,37
2764,62
2765,42
2766,25
2767,42
2768,40
2769,41
2770,41
2771,74
2772,89
2773,81
2774,104
2775,100
2776,92
2777,58
2778,153
2779,104
2780,1
2781,35
2782,31
2783,132
2784,3
2785,9
2786,29
2787,51
2788,146
2789,35
2790,360
2791,67
2792,7
2793,4
2794,9
2795,29
2796,13
2797,4
2798,3
2799,14
2800,48
2801,32
2802,11
2803,17
2804,37
2805,103
2806,33
2807,45
2808,55
2809,5
2810,29
2811,10
2812,24
2813,114
2814,52
2815,26
2816,74
2817,27
2818,175
2819,303
2820,29
2821,19
2822,11
2823,8
2824,154
2825,242
2826,258
2827,0
2828,2
2829,113
2830,12
2831,4
2832,32
2833,187
2834,39
2835,46
2836,28
2837,6
2838,13
2839,15
2840,84
2841,51
2842,15
2843,14
2844,33
2845,3
2846,14
2847,1
2848,8
2849,5
2850,50
2851,0
2852,3
2853,17
2854,26
2855,42
2856,3
2857,3
2858,12
2859,10
2860,10
2861,2
2862,18
2863,99
2864,1
2865,3
2866,12
2867,93
2868,42
2869,5
2870,26
2871,17
2872,44
2873,0
2874,77
2875,38
2876,116
2877,28
2878,5
2879,5
2880,106
