Index,Value
1315,1
1316,4
1317,2
1318,0
1319,3
1320,5
1321,3
1322,1
1323,4
1324,0
1325,0
1326,3
1327,1
1328,4
1329,3
1330,20
1331,5
1332,2
1333,4
1334,1
1335,0
1336,0
1337,4
1338,1
1339,2
1340,5
1341,1
1342,1
1343,10
1344,8
1345,6
1346,19
1347,0
1348,3
1349,602
1350,7
1351,20
1352,50
1353,36
1354,32
1355,53
1356,17
1357,1
1358,81
1359,2
1360,3
1361,6
1362,1
1363,5
1364,0
1365,3
1366,6
1367,3
1368,5
1369,5
1370,5
1371,0
1372,1
1373,3
1374,8
1375,1
1376,1
1377,0
1378,8
1379,4
1380,25
1381,1
1382,2
1383,0
1384,9
1385,4
1386,1
1387,1
1388,1
1389,4
1390,1
1391,4
1392,5
1393,11
1394,11
1395,6
1396,7
1397,8
1398,1
1399,6
1400,7
1401,9
1402,11
1403,12
1404,2
1405,2
1406,2
1407,3
1408,3
1409,1503
1410,3
1411,90
1412,0
1413,4881
1414,2967
1415,52
1416,516
1417,3
1418,18
1419,3
1420,7
1421,0
1422,3
1423,3
1424,5
1425,3
1426,8
1427,4
1428,105
1429,4
1430,1
1431,1
1432,1
1433,7
1434,7
1435,4
1436,9
1437,12
1438,27
1439,72
1440,106
1441,29
1442,18
1443,84
1444,21
1445,366
1446,54
1447,313
1448,43
1449,5
1450,5
1451,1
1452,1
1453,4
1454,7
1455,4
1456,1
1457,1
1458,0
1459,17
1460,5
1461,0
1462,2
1463,2
1464,1
1465,3
1466,16
1467,5
1468,35
1469,5
1470,1
1471,9
1472,6
1473,4
1474,3
1475,3
1476,53
1477,3
1478,1
1479,1
1480,5
1481,9
1482,1
1483,3
1484,9
1485,0
1486,2
1487,0
1488,2
1489,2
1490,8
1491,10
1492,4
1493,1
1494,21
1495,6
1496,0
1497,11
1498,2
1499,1
1500,1
1501,1
1502,0
1503,0
1504,13
1505,19
1506,7
1507,1
1508,2
1509,745
1510,9
1511,190
1512,32
1513,7
1514,23
1515,0
1516,3
1517,2194
1518,34
1519,10
1520,7
1521,1
1522,2
1523,5
1524,4
1525,4
1526,10
1527,17
1528,8
1529,5
1530,0
1531,1
1532,9
1533,12
1534,26
1535,2
1536,19
1537,34
1538,3
1539,17
1540,1
1541,2
1542,0
1543,8
1544,12
1545,4
1546,33
1547,53
1548,228
1549,33
1550,17
1551,105
1552,157
1553,4
1554,0
1555,7
1556,74
1557,88
1558,17
1559,46
1560,2
1561,13
1562,0
1563,22
1564,8
1565,7
1566,2
1567,5
1568,10
1569,7
1570,40
1571,1
1572,4
1573,1
1574,3
1575,2
1576,3
1577,23
1578,23
1579,85
1580,25
1581,75
1582,229
1583,57
1584,16
1585,638
1586,394
1587,298
1588,17
1589,11
1590,1
1591,2
1592,2
1593,2
1594,3
1595,2
1596,2
1597,2
1598,1
1599,1
1600,17
1601,6
1602,1
1603,384
1604,5
1605,46
1606,20
1607,1
1608,4
1609,7
1610,58
1611,120
1612,155
1613,441
1614,6
1615,47
1616,15
1617,2
1618,2
1619,4
1620,4
1621,8
1622,5
1623,1
1624,1
1625,3
1626,18
1627,0
1628,1615
1629,6
1630,53
1631,4
1632,1
1633,17
1634,1
1635,3
1636,0
1637,54
1638,15
1639,0
1640,4
1641,7
1642,8
1643,1
1644,1
1645,2
1646,2
1647,2
1648,8
1649,833
1650,321
1651,23
1652,16
1653,14
1654,46
1655,13
1656,53
1657,62
1658,2
1659,5
1660,5
1661,3
1662,2
1663,188
1664,54
1665,47
1666,21
1667,10
1668,41
1669,7
1670,2
1671,271
1672,89
1673,361
1674,144
1675,53
1676,127
1677,6
1678,3
1679,7
1680,1
1681,3
1682,1
1683,9
1684,490
1685,248
1686,3
1687,4
1688,10
1689,5
1690,66
1691,18
1692,22
1693,5
1694,13
1695,8
1696,298
1697,45
1698,262
1699,54
1700,4
1701,3
1702,6
1703,2307
1704,5
1705,10
1706,2
1707,1
1708,1
1709,1
1710,2
1711,2
1712,1
1713,0
1714,2
1715,5
1716,42
1717,72
1718,233
1719,8
1720,21
1721,7
1722,5
1723,1
1724,9
1725,3
1726,3
1727,4
1728,6
1729,6
1730,3
1731,41
1732,0
1733,161
1734,6
1735,3
1736,199
1737,10
1738,16
1739,18
1740,5
1741,2
1742,2
1743,6
1744,0
1745,3
1746,106
1747,14
1748,4
1749,17
1750,13
1751,4
1752,4
1753,10
1754,4
1755,10
1756,1
1757,4
1758,22
1759,5
1760,42
1761,3
1762,0
1763,2
1764,1
1765,2
1766,3
1767,1
1768,16
1769,3
1770,1
1771,0
1772,3
1773,49
1774,4
1775,1
1776,22
1777,70
1778,153
1779,886
1780,27
1781,118
1782,9
1783,58
1784,0
1785,3
1786,2
1787,0
1788,3
1789,2
1790,0
1791,35
1792,1302
1793,149
1794,228
1795,12
1796,175
1797,364
1798,17
1799,7
1800,8
1801,28
1802,11
1803,4
1804,6
1805,6
1806,3
1807,4
1808,2
1809,9
1810,2
1811,29
1812,11
1813,5
1814,1
1815,5
1816,2
1817,4
1818,2
1819,2
1820,0
1821,7
1822,4
1823,14
1824,2
1825,2
1826,4
1827,4
1828,0
1829,0
1830,2
1831,4
1832,17
1833,3
1834,4
1835,7
1836,2
1837,5
1838,5
1839,15
1840,43
1841,39
1842,1
1843,1
1844,4
1845,1
1846,4
1847,1
1848,4
1849,24
1850,4
1851,0
1852,2
1853,2
1854,11
1855,7
1856,1
1857,8
1858,4
1859,3
1860,0
1861,43
1862,0
1863,2
1864,7
1865,3
1866,5
1867,4
1868,7
1869,45
1870,3
1871,7
1872,7
1873,1
1874,0
1875,4
1876,3
1877,5
1878,5
1879,13
1880,16
1881,1
1882,9
1883,0
1884,2
1885,0
1886,0
1887,1
1888,2
1889,3
1890,0
1891,4
1892,1
1893,4
1894,2
1895,1
1896,3
1897,85
1898,0
1899,0
1900,1
1901,2
1902,2
1903,5
1904,3
1905,1
1906,1
1907,1
1908,1
1909,2
1910,91
1911,7
1912,3
1913,8
1914,0
1915,1
1916,1
1917,2
1918,29
1919,163
1920,6
1921,69
1922,3
1923,2
1924,4
1925,5
1926,1
1927,2
1928,3
1929,2377
1930,281
1931,485
1932,295
1933,0
1934,1
1935,2
1936,8
1937,6
1938,2
1939,8
1940,0
1941,5
1942,2
1943,0
1944,7
1945,0
1946,3
1947,2
1948,0
1949,2
1950,5
1951,3
1952,3
1953,6
1954,1
1955,2
1956,5
1957,2
1958,10
1959,2
1960,2
1961,3
1962,4
1963,2
1964,3
1965,3
1966,5
1967,1
1968,5
1969,105
1970,12
1971,45
1972,3
1973,3
1974,12
1975,0
1976,9
1977,9
1978,6
1979,228
1980,2
1981,3
1982,6
1983,15
1984,5
1985,5
1986,7
1987,20
1988,16
1989,9
1990,36
1991,18
1992,1
1993,4
1994,0
1995,10
1996,20
1997,1
1998,6
1999,21
2000,0
2001,3
2002,3
2003,10
2004,30
2005,2
2006,12
2007,5
2008,11
2009,8
2010,4
2011,5
2012,3
2013,3
2014,14
2015,35
2016,2
2017,5
2018,1
2019,2
2020,2
2021,12
2022,8
2023,2
2024,2
2025,2
2026,1
2027,1
2028,4
2029,1
2030,4
2031,2
2032,2
2033,2
2034,20
2035,5
2036,3
2037,6
2038,3
2039,16
2040,0
2041,1
2042,4
2043,1
2044,5
2045,9
2046,1
2047,0
2048,14
2049,18
2050,23
2051,2
2052,1
2053,2
2054,2
2055,1
2056,3
2057,0
2058,3
2059,13
2060,27
2061,2
2062,0
2063,1
2064,17
2065,34
2066,15
2067,220
2068,2
2069,22
2070,23
2071,2
2072,6
2073,2
2074,0
2075,0
2076,0
2077,7
2078,4
2079,118
2080,20
2081,11
2082,16
2083,12
2084,60
2085,536
2086,12
2087,3
2088,6
2089,3
2090,7
2091,22
2092,4
2093,15
2094,2
2095,8
2096,4
2097,3
2098,3
2099,114
2100,266
2101,11
2102,5
2103,3
2104,4
2105,5
2106,21
2107,23
2108,12
2109,275
2110,2
2111,4
2112,1
2113,2
2114,3
2115,2
2116,4
2117,15
2118,32
2119,42
2120,0
2121,165
2122,458
2123,65
2124,4
2125,33
2126,1305
2127,227
2128,47
2129,201
2130,5
2131,1
2132,3
2133,2
2134,0
2135,4
2136,2
2137,2
2138,2
2139,7
2140,5
2141,3
2142,3
2143,3
2144,0
2145,351
2146,478
2147,31
2148,25
2149,4
2150,2
2151,1
2152,8
2153,11
2154,1
2155,3
2156,0
2157,1
2158,6
2159,3
2160,2
2161,2
2162,2
2163,1
2164,5
2165,161
2166,30
2167,5
2168,125
2169,3
2170,1
2171,26
2172,3
2173,1
2174,0
2175,2
2176,1
2177,3
2178,0
2179,3
2180,5
2181,5
2182,8
2183,72
2184,2
2185,7
2186,20
2187,28
2188,17
2189,93
2190,23
2191,80
2192,6
2193,3
2194,57
2195,5
2196,2
2197,1
2198,3
2199,3
2200,2
2201,0
2202,2
2203,3
2204,4
2205,3
2206,4
2207,4
2208,0
2209,1
2210,0
2211,1
2212,1
2213,17
2214,28
2215,21
2216,8
2217,2
2218,13
2219,2
2220,4
2221,41
2222,21
2223,2
2224,4
2225,0
2226,2
2227,7
2228,0
2229,3
2230,1
2231,3
2232,0
2233,0
2234,2
2235,4
2236,7
2237,2
2238,0
2239,2
2240,1
2241,209
2242,16
2243,1
2244,3
2245,1
2246,17
2247,3
2248,2
2249,154
2250,21
2251,14
2252,36
2253,17
2254,5
2255,514
2256,11
2257,16
2258,4
2259,3
2260,2
2261,16
2262,23
2263,0
2264,8
2265,2
2266,2
2267,31
2268,46
2269,114
2270,205
2271,52
2272,128
2273,173
2274,52
2275,9
2276,10
2277,3
2278,11
2279,23
2280,6
2281,9
2282,8
2283,7
2284,8
2285,20
2286,54
2287,56
2288,26
2289,9
2290,13
2291,58
2292,166
2293,122
2294,25
2295,27
2296,2
2297,14
2298,4
2299,6
2300,6
2301,2
2302,5
2303,2
2304,4
2305,7
2306,3
2307,107
2308,0
2309,15305
2310,576
2311,1855
2312,47
2313,108
2314,169
2315,10
2316,4
2317,3
2318,11
2319,7
2320,10
2321,22
2322,10
2323,5
2324,17
2325,8
2326,9
2327,3
2328,3
2329,3
2330,81
2331,3
2332,1
2333,0
2334,1
2335,0
2336,1
2337,0
2338,0
2339,4
2340,12
2341,51
2342,3
2343,1
2344,1
2345,2
2346,2
2347,2
2348,2
2349,1
2350,16
2351,7
2352,53
2353,13
2354,4
2355,8
2356,18
2357,19
2358,59
2359,8
2360,7
2361,1
2362,0
2363,68
2364,9
2365,109
2366,84
2367,4
2368,8
2369,0
2370,3
2371,12
2372,2
2373,3
2374,1
2375,31
2376,4
2377,0
2378,2
2379,144
2380,0
2381,0
2382,0
2383,8
2384,10
2385,4
2386,8
2387,3
2388,2
2389,3
2390,28
2391,8
2392,100
2393,4
2394,30
2395,6
2396,7
2397,88
2398,41
2399,15
2400,38
2401,753
2402,30
2403,3229
2404,15
2405,2
2406,12
2407,436
2408,20
2409,42
2410,636
2411,1173
2412,7
2413,77
2414,256
2415,20
2416,3
2417,3
2418,52
2419,7
2420,0
2421,4
2422,1
2423,2
2424,4
2425,8
2426,4
2427,6
2428,7
2429,5
2430,4
2431,1
2432,8
2433,4
2434,5
2435,5
2436,2
2437,0
2438,5
2439,4
2440,765
2441,58
2442,4
2443,55
2444,38
2445,23
2446,1
2447,0
2448,6
2449,0
2450,3
2451,8
2452,2
2453,8
2454,0
2455,2
2456,4
2457,0
2458,1
2459,0
2460,9
2461,0
2462,0
2463,4
2464,5
2465,4
2466,2
2467,2
2468,7
2469,2
2470,6
2471,0
2472,4
2473,217
2474,5
2475,1
2476,53
2477,2
2478,1
2479,9
2480,0
2481,157
2482,15
2483,0
2484,2
2485,13
2486,85
2487,9
2488,10
2489,25
2490,68
2491,61
2492,2
2493,4
2494,47
2495,3
2496,7
2497,3
2498,4
2499,3
2500,3
2501,3
2502,1
2503,1
2504,1
2505,7
2506,3
2507,2
2508,11
2509,4
2510,16
2511,68
2512,0
2513,5
2514,3
2515,4
2516,4
2517,8
2518,1
2519,3
2520,3
2521,11
2522,0
2523,6
2524,573
2525,4
2526,25
2527,12
2528,57
2529,19
2530,24
2531,35
2532,4
2533,188
2534,72
2535,4
2536,12
2537,11
2538,5
2539,3
2540,4
2541,20
2542,22
2543,42
2544,90
2545,0
2546,4
2547,0
2548,0
2549,6
2550,1
2551,1
2552,3
2553,15
2554,398
2555,3
2556,23
2557,16
2558,163
2559,4
2560,4
2561,26
2562,8
2563,4
2564,1125
2565,512
2566,1154
2567,14
2568,1
2569,71
2570,89
2571,16
2572,15
2573,20
2574,6
2575,5
2576,13
2577,39
2578,4
2579,2
2580,8
2581,5
2582,6
2583,1
2584,54
2585,3
2586,26
2587,7
2588,15
2589,15
2590,98
2591,185
2592,27
2593,26
2594,205
2595,26
2596,113
2597,857
2598,26
2599,6
2600,9
2601,4
2602,80
2603,6
2604,6
2605,5
2606,2
2607,2
2608,29
2609,9
2610,1
2611,2
2612,2
2613,3
2614,0
2615,2
2616,0
2617,9
2618,8
2619,4
2620,2
2621,3
2622,59
2623,5
2624,55
2625,149
2626,41
2627,2
2628,7
2629,9
2630,4
2631,4
2632,6
2633,1
2634,4
2635,4
2636,13
2637,10
2638,9
2639,6
2640,37
2641,12
2642,9
2643,1
2644,2
2645,5
2646,3
2647,4
2648,3
2649,7
2650,3
2651,2
2652,2
2653,1
2654,0
2655,1
2656,1
2657,3
2658,2
2659,1
2660,5
2661,1
2662,1
2663,2
2664,1
2665,2
2666,14
2667,0
2668,3
2669,0
2670,3
2671,0
2672,1
2673,1
2674,6
2675,0
2676,1
2677,2
2678,5
2679,5
2680,14
2681,3
2682,5
2683,5
2684,6
2685,5
2686,3
2687,1
2688,1
2689,2
2690,3
2691,3
2692,0
2693,2
2694,2
2695,5
2696,2
2697,10
2698,2
2699,3
2700,2
2701,1
2702,13
2703,21
2704,9
2705,6
2706,0
2707,22
2708,8
2709,5
2710,6
2711,7
2712,1
2713,48
2714,4
2715,2
2716,2
2717,13
2718,1
2719,3
2720,4
2721,2
2722,2
2723,5
2724,4
2725,1
2726,3
2727,6
2728,8
2729,8
2730,0
2731,2
2732,8
2733,1
2734,3
2735,1
2736,1
2737,3
2738,8
2739,1
2740,0
2741,5
2742,0
2743,20
2744,4
2745,1
2746,2
2747,2
2748,0
2749,0
2750,5
2751,2
2752,4
2753,3
2754,8
2755,2
2756,6
2757,2
2758,2
2759,4
2760,2
2761,1
2762,2
2763,2
2764,2
2765,9
2766,0
2767,3
2768,1
2769,3
2770,3
2771,3
2772,1
2773,1
2774,5
2775,5
2776,2
2777,3
2778,2
2779,13
2780,0
2781,0
2782,7
2783,37
2784,1
2785,2
2786,4
2787,3
2788,1
2789,1
2790,5
2791,2
2792,1
2793,6
2794,4
2795,1
2796,1
2797,2
2798,0
2799,0
2800,2
2801,4
2802,4
2803,6
2804,3
2805,7
2806,25
2807,5
2808,8
2809,7
2810,3
2811,1
2812,0
2813,2
2814,7
2815,2
2816,2
2817,3
2818,6
2819,1
2820,2
2821,3
2822,1
2823,1
2824,3
2825,7
2826,2
2827,1
2828,0
2829,3
2830,3
2831,1
2832,6
2833,3
2834,1
2835,2
2836,6
2837,2
2838,3
2839,0
2840,6
2841,3
2842,8
2843,3
2844,1
2845,0
2846,4
2847,1
2848,3
2849,3
2850,3
2851,0
2852,2
2853,5
2854,9
2855,2
2856,1
2857,2
2858,2
2859,1
2860,2
2861,0
2862,5
2863,2
2864,2
2865,0
2866,1
2867,5
2868,14
2869,21
2870,17
2871,6
2872,6
2873,10
2874,18
2875,47
2876,10
2877,3
2878,2
2879,4
2880,3
2881,39
2882,6
2883,3
2884,0
2885,3
2886,3
2887,15
2888,7
2889,2
2890,1
2891,241
2892,0
2893,8
2894,12
2895,17
2896,0
2897,5
2898,93
2899,28
2900,28
2901,5
2902,9
2903,137
2904,10
2905,45
2906,6
2907,2
2908,1
2909,54
2910,40
2911,28
2912,6
2913,4
2914,0
2915,11
2916,45
2917,12
2918,6
2919,5
2920,13
2921,122
2922,18
2923,7
2924,7
2925,17
2926,27
2927,256
2928,214
2929,3
2930,24
2931,4
2932,4
2933,3
2934,2
2935,1
2936,13
2937,11
2938,151
2939,13
2940,13
2941,4
2942,2
2943,7
2944,2
2945,6
2946,2
2947,36
2948,2
2949,9
2950,146
2951,35
2952,43
2953,123
2954,29
2955,300
2956,213
2957,41
2958,10
2959,29
2960,8
2961,93
2962,64
2963,73
2964,72
2965,356
2966,3
2967,1
2968,1
2969,2
2970,2
2971,3
2972,11
2973,15
2974,3
2975,13
2976,0
2977,1
2978,5
