Index,Value
1675,487
1676,528
1677,67
1678,19
1679,88
1680,56
1681,38
1682,47
1683,33
1684,450
1685,217
1686,89
1687,63
1688,190
1689,55
1690,245
1691,141
1692,226
1693,24
1694,87
1695,171
1696,216
1697,40
1698,180
1699,209
1700,46
1701,41
1702,39
1703,1023
1704,6
1705,29
1706,62
1707,347
1708,7
1709,21
1710,35
1711,31
1712,32
1713,9
1714,45
1715,72
1716,128
1717,583
1718,1766
1719,161
1720,349
1721,122
1722,53
1723,80
1724,104
1725,105
1726,40
1727,51
1728,171
1729,85
1730,239
1731,216
1732,46
1733,1878
1734,102
1735,75
1736,712
1737,115
1738,77
1739,24
1740,53
1741,50
1742,20
1743,54
1744,12
1745,56
1746,59
1747,26
1748,123
1749,69
1750,114
1751,58
1752,268
1753,47
1754,51
1755,121
1756,15
1757,160
1758,55
1759,141
1760,110
1761,35
1762,6
1763,50
1764,15
1765,28
1766,35
1767,68
1768,65
1769,300
1770,134
1771,9
1772,120
1773,78
1774,98
1775,22
1776,384
1777,176
1778,358
1779,281
1780,70
1781,468
1782,121
1783,174
1784,32
1785,71
1786,28
1787,12
1788,73
1789,214
1790,75
1791,146
1792,312
1793,321
1794,490
1795,228
1796,3844
1797,1081
1798,236
1799,105
1800,58
1801,342
1802,238
1803,65
1804,248
1805,53
1806,34
1807,55
1808,30
1809,167
1810,63
1811,420
1812,181
1813,62
1814,34
1815,56
1816,60
1817,58
1818,49
1819,27
1820,50
1821,180
1822,59
1823,100
1824,32
1825,37
1826,34
1827,67
1828,26
1829,3
1830,86
1831,320
1832,190
1833,120
1834,204
1835,79
1836,472
1837,186
1838,116
1839,35
1840,105
1841,176
1842,32
1843,44
1844,163
1845,26
1846,230
1847,116
1848,280
1849,146
1850,37
1851,7
1852,6
1853,37
1854,220
1855,274
1856,33
1857,127
1858,94
1859,42
1860,21
1861,182
1862,26
1863,58
1864,86
1865,41
1866,160
1867,72
1868,210
1869,265
1870,94
1871,63
1872,232
1873,75
1874,8
1875,22
1876,28
1877,126
1878,288
1879,410
1880,438
1881,4
1882,129
1883,36
1884,124
1885,41
1886,50
1887,40
1888,18
1889,40
1890,17
1891,13
1892,14
1893,3
1894,56
1895,5
1896,16
1897,393
1898,0
1899,6
1900,24
1901,47
1902,47
1903,211
1904,16
1905,16
1906,24
1907,97
1908,83
1909,54
1910,391
1911,44
1912,62
1913,92
1914,10
1915,77
1916,15
1917,16
1918,62
1919,112
1920,21
1921,18
1922,51
1923,34
1924,17
1925,61
1926,61
1927,38
1928,37
1929,424
1930,386
1931,638
1932,162
1933,16
1934,94
1935,29
1936,132
1937,154
1938,27
1939,94
1940,18
1941,80
1942,39
1943,26
1944,8
1945,104
1946,35
1947,13
1948,10
1949,11
1950,105
1951,17
1952,38
1953,64
1954,30
1955,42
1956,199
1957,55
1958,262
1959,94
1960,35
1961,23
1962,171
1963,7
1964,30
1965,86
1966,252
1967,28
1968,91
1969,397
1970,236
1971,311
1972,51
1973,129
1974,74
1975,3
1976,219
1977,89
1978,133
1979,87
1980,59
1981,117
1982,111
1983,147
1984,118
1985,63
1986,11
1987,113
1988,158
1989,50
1990,359
1991,205
1992,16
1993,20
1994,6
1995,34
1996,25
1997,11
1998,116
1999,53
2000,39
2001,23
2002,36
2003,58
2004,79
2005,128
2006,71
2007,140
2008,558
2009,69
2010,53
2011,107
2012,58
2013,36
2014,193
2015,52
2016,19
2017,21
2018,0
2019,54
2020,18
2021,68
2022,42
2023,39
2024,62
2025,25
2026,49
2027,32
2028,157
2029,62
2030,60
2031,49
2032,49
2033,133
2034,27
2035,56
2036,55
2037,19
2038,46
2039,86
2040,22
2041,13
2042,9
2043,5
2044,31
2045,46
2046,37
2047,3
2048,20
2049,33
2050,5
2051,44
2052,9
2053,11
2054,12
2055,11
2056,25
2057,34
2058,15
2059,42
2060,1266
2061,34
2062,13
2063,65
2064,31
2065,37
2066,157
2067,757
2068,39
2069,366
2070,502
2071,19
2072,19
2073,6
2074,13
2075,5
2076,11
2077,83
2078,31
2079,58
2080,62
2081,3
2082,91
2083,36
2084,206
2085,284
2086,64
2087,117
2088,30
2089,1
2090,22
2091,11
2092,14
2093,23
2094,14
2095,12
2096,5
2097,12
2098,23
2099,405
2100,372
2101,50
2102,17
2103,7
2104,9
2105,29
2106,39
2107,44
2108,33
2109,120
2110,33
2111,48
2112,9
2113,28
2114,42
2115,42
2116,19
2117,58
2118,289
2119,111
2120,8
2121,151
2122,68
2123,68
2124,7
2125,51
2126,153
2127,327
2128,70
2129,117
2130,43
2131,31
2132,26
2133,12
2134,12
2135,187
2136,39
2137,4
2138,23
2139,57
2140,41
2141,6
2142,33
2143,23
2144,17
2145,277
2146,127
2147,26
2148,69
2149,19
2150,18
2151,35
2152,59
2153,54
2154,24
2155,46
2156,9
2157,15
2158,47
2159,19
2160,21
2161,28
2162,44
2163,40
2164,345
2165,15
2166,68
2167,102
2168,23
2169,52
2170,96
2171,122
2172,153
2173,2
2174,26
2175,27
2176,76
2177,34
2178,16
2179,14
2180,32
2181,64
2182,124
2183,256
2184,119
2185,128
2186,172
2187,108
2188,271
2189,66
2190,93
2191,312
2192,215
2193,67
2194,210
2195,161
2196,32
2197,17
2198,47
2199,125
2200,179
2201,23
2202,19
2203,49
2204,43
2205,52
2206,22
2207,20
2208,9
2209,3
2210,16
2211,9
2212,21
2213,33
2214,70
2215,59
2216,69
2217,51
2218,50
2219,7
2220,28
2221,68
2222,70
2223,9
2224,52
2225,7
2226,46
2227,72
2228,34
2229,49
2230,32
2231,69
2232,10
2233,35
2234,82
2235,37
2236,214
2237,14
2238,36
2239,7
2240,32
2241,38
2242,88
2243,9
2244,176
2245,24
2246,51
2247,35
2248,10
2249,58
2250,109
2251,309
2252,209
2253,103
2254,51
2255,304
2256,66
2257,2277
2258,123
2259,162
2260,55
2261,22
2262,31
2263,5
2264,61
2265,28
2266,23
2267,56
2268,93
2269,63
2270,627
2271,75
2272,141
2273,246
2274,17
2275,71
2276,361
2277,475
2278,121
2279,564
